playlist_id,num_followers,track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
290442,3,6r7RzhMYGYWJ27TZwpzwgv,You And Your Heart,Jack Johnson,0.781,0.552,2,-5.975,1,0.0316,0.384,0.000426,0.0741,0.842,107.068,192853
291332,3,2GhD1ppTxExfX3OQRUL6t9,I've Got You Under My Skin - Remastered Album Version,Frank Sinatra,0.517,0.386,1,-12.422,1,0.0487,0.646,0.0,0.138,0.64,136.324,212746
297209,3,75NmN4Z4dDcbR06tk4J2ZR,Call Me Up,HOMESHAKE,0.757,0.237,0,-11.27,1,0.128,0.879,0.00527,0.103,0.479,75.989,148533
301707,3,0OzzpEiLMPslpl38OlezgH,(Love Is) The Tender Trap,Frank Sinatra,0.559,0.334,2,-7.784,0,0.0431,0.714,0.0,0.215,0.546,120.378,176240
303567,3,2uSj0rfaLBr72UKgCwYloK,Lay Lady Lay,David T. Walker,0.622,0.447,9,-14.515,1,0.0338,0.964,0.91,0.102,0.584,89.986,241060
304248,3,4OJBmFzo7i8Qa38ExrxwE8,Relaxin' with cherry,Kid Loco,0.746,0.855,1,-7.097,0,0.0412,0.216,0.845,0.0882,0.582,125.954,328265
305038,3,4WQs5UIokNcsxWumMEfDt3,I’ve Been Daydreaming My Entire Life,Washed Out,0.31,0.602,11,-6.359,0,0.0335,0.715,0.178,0.758,0.271,94.207,129733
305048,3,6LRRTTt97J9LnK1D3YcNGB,I Know You Know,Esperanza Spalding,0.578,0.438,2,-11.483,0,0.0696,0.737,0.00877,0.0965,0.79,89.083,225200
307047,3,436EpHvGoKO3DgaSeD9lW8,No Me Digas Que No,Enrique Iglesias,0.734,0.751,9,-2.716,1,0.0385,0.235,0.0,0.0867,0.679,125.025,270760
310164,3,1dNxgf4iDNUR3xLZHuWmTZ,"Waltz No. 2 in C-Sharp Minor, Op. 64",Frédéric Chopin,0.247,0.031,1,-31.005,0,0.0412,0.993,0.917,0.0875,0.0918,169.385,208600
310364,3,3e8Y7wWBzJkh6wIP4k3gAT,I Remember Summer,Marquis Hill,0.743,0.344,1,-14.764,1,0.0361,0.774,0.309,0.108,0.505,100.038,274302
313533,3,4B64KG4AWTKv6rORJWwvPl,Joyce Drop,Archie Pelago,0.681,0.792,6,-10.711,0,0.0547,0.00563,0.832,0.0805,0.63,136.985,264780
316319,3,1D88r68TaiNOu973ClmTRo,Desafinado,New York Bar Quartett,0.644,0.291,0,-13.242,1,0.0311,0.729,0.881,0.103,0.204,134.944,270480
316648,3,6EZXO2zjC6KlLbNwc2HDMc,Let's Get Lost,Chet Baker,0.507,0.239,9,-15.099,0,0.0352,0.766,0.000793,0.121,0.514,77.873,225306
317044,3,3b51fabMtwwqPN60d8karQ,The Love You're Given,Jack Garratt,0.497,0.479,5,-10.927,0,0.0874,0.237,0.181,0.245,0.0964,80.018,300213
317891,3,26bnmztmGcY03sO1uWmoTd,Body And Soul,John Coltrane,0.517,0.269,1,-16.09,1,0.0332,0.851,0.474,0.1,0.273,141.846,337133
318778,3,55F8XbLI2mai5Hp4LqAMrO,They Can't Take That Away From Me,Ella Fitzgerald & Louis Armstrong,0.503,0.357,0,-9.287,0,0.0791,0.849,0.0,0.118,0.323,102.625,271133
319333,3,7GmELLCacoDxgw74xfeUE4,Tell Me 'Bout It,Joss Stone,0.864,0.927,10,-4.285,0,0.11,0.00333,6.93e-05,0.821,0.686,109.303,169186
320488,3,2UsWuHGtSGi3c7VsdeyQCg,J'ai deux amours,Joséphine Baker,0.304,0.136,4,-11.872,0,0.0522,0.992,3.07e-05,0.111,0.26,75.476,190987
320942,3,00meczE1jpLTX0BBzIGrAR,Big Girls Don't Cry,Frankie Valli & The Four Seasons,0.764,0.84,2,-5.023,1,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,148013
322698,3,0MQL8KjyEOG5sthJN3kAA5,"Starting Here, Starting Now",Barbra Streisand,0.118,0.261,4,-14.323,1,0.0356,0.887,0.0,0.13,0.143,80.823,173866
328789,3,6JvfBzqZmSiEG5MjM7OcSY,Diddy Bop (feat. Cam O'bi & Raury),Noname,0.637,0.503,1,-6.927,1,0.336,0.713,0.000113,0.109,0.661,81.061,208000
329062,3,4RCQi4X2owWXSworGSolz6,Mighty Mighty Man,Roy Brown,0.574,0.374,0,-15.127,0,0.0392,0.824,0.0,0.581,0.82,106.456,143230
329264,3,4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,The Temptations,0.763,0.655,0,-6.86,1,0.0417,0.552,0.0,0.125,0.925,118.397,156173
330142,3,3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.67,0.619,0,-10.365,0,0.0323,0.0514,0.0,0.0492,0.807,108.826,160500
330300,3,6W5706MsehAWMAZLIg9Fu2,Strange Fruit,Billie Holiday,0.384,0.078,0,-13.77,0,0.0469,0.967,5.49e-06,0.135,0.135,97.427,181386
330823,3,4DTi35k2zxHzgq6C2XRMjk,Feel the Heartache,Seth Talley,0.593,0.398,1,-12.846,1,0.0269,0.332,0.611,0.109,0.224,95.055,205346
332929,3,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
332998,3,4hLEorB47NotMkSLCWmh5e,Bailando por el Mundo,Juan Magán,0.72,0.822,4,-4.166,0,0.0464,0.0273,0.0,0.308,0.97,129.988,197240
333577,3,69HnvjIhVX6B8RLsfjg7FY,Drop Me Off In Harlem,Duke Ellington,0.825,0.148,10,-12.383,0,0.163,0.994,0.591,0.105,0.533,73.799,172093
335388,3,3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.67,0.619,0,-10.365,0,0.0323,0.0514,0.0,0.0492,0.807,108.826,160500
336273,3,2y8Eez5cFFf2JzD546LThM,Fly Me To The Moon,Frank Sinatra,0.657,0.26,7,-14.251,1,0.0521,0.474,0.0,0.0656,0.378,119.358,147000
336382,3,0EHJOhOakEiobXo81vegdy,"Dawn - From ""Pride & Prejudice"" Soundtrack",Dario Marianelli,0.332,0.0525,0,-24.1,1,0.0388,0.991,0.891,0.0683,0.097,78.853,158600
337237,3,0SCtEUwSkgavjuzebBznX5,Don't Forget to Remember Me,Carrie Underwood,0.434,0.608,2,-4.281,1,0.0311,0.564,0.0,0.283,0.331,78.606,240266
338726,3,0aWMVrwxPNYkKmFthzmpRi,Blue in Green,Miles Davis,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,337733
340103,3,1l5FjyFdQaJlo2ZW7uT6xx,Poinciana,Ahmad Jamal,0.616,0.624,9,-9.284,1,0.0282,0.501,0.546,0.877,0.56,96.806,487201
340325,3,0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A.,The Beach Boys,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373
340639,3,6xC2ReKLsFyLjvA3z3GNrY,A Whiter Shade Of Pale,Percy Sledge,0.672,0.235,9,-17.136,0,0.0306,0.372,0.00149,0.116,0.511,75.124,218562
341877,3,7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,Taio Cruz,0.607,0.934,3,-4.217,1,0.0314,0.0328,0.0,0.0906,0.568,122.003,201546
342670,3,3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180055
344450,3,0ArX2TERoxeH1Rxu3ndZ3t,Sha Boom - Workout Mix,"Great ""O"" Music Workout",0.792,0.436,5,-8.816,1,0.0451,0.356,2.19e-06,0.0803,0.961,127.03,102524
344827,3,5jRvnbXgvlUJwDA0FBABDv,ジムノペディ第1番,Erik Satie,0.827,0.00906,7,-24.708,1,0.155,0.995,0.954,0.0954,0.39,61.985,237772
345939,3,6MtXVfbFWxYUWSaMwKsyZJ,50 Words For Snow,Kate Bush,0.538,0.615,4,-19.382,1,0.0481,0.312,0.757,0.428,0.798,197.67,510880
347625,3,2mF0BWArPWE37BTCexbhXu,Cléo Awake,Glenn Jones,0.519,0.209,9,-15.235,1,0.0557,0.855,0.915,0.0714,0.725,106.746,95106
348766,3,3p6keDkfLYYpuAdvv1Ktsh,That's How Strong My Love Is,Otis Redding,0.473,0.421,3,-10.234,0,0.0558,0.757,0.0,0.145,0.682,161.584,144373
349541,3,6PehtSBEtO66drSzXpQE0A,"Jingle, Jangle, Jingle",Kay Kyser,0.697,0.215,5,-12.675,1,0.0403,0.971,0.00127,0.0535,0.825,93.885,199586
351695,3,61S0mEfdRtJ62Fc7fPqx0U,Feeling Good,Nina Simone,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,174000
352138,3,7DqTaelFf846rl1CHmyfOW,Chan Chan,Buena Vista Social Club,0.506,0.433,2,-14.183,0,0.0345,0.842,0.0311,0.112,0.641,83.222,257737
353877,3,6xGQ24VLMjxVJcBQ85ifx1,James Bond Theme,Monty Norman,0.383,0.631,7,-10.256,1,0.0329,0.815,0.00561,0.356,0.126,141.1,106438
354876,3,78WVLOP9pN0G3gRLFy1rAa,Piano Man,Billy Joel,0.334,0.477,0,-8.806,1,0.0276,0.618,4.17e-06,0.312,0.405,179.239,336200
355973,3,3m8i9k7CT6Fq8eAUGlfN7p,Infinity Guitars,Sleigh Bells,0.626,0.733,6,-5.656,1,0.124,0.0305,3.25e-05,0.104,0.283,157.857,151773
356160,3,6gGr4eWfYVbVkv4yyzMQ93,Symmetry,Saba,0.746,0.505,8,-11.06,1,0.653,0.0226,4.61e-06,0.682,0.707,119.971,272366
357230,3,0WUwuD6UX3wdk2Yw7jsUVF,Topsy,Charlie Christian,0.753,0.596,1,-15.537,1,0.0482,0.847,0.87,0.614,0.833,110.727,203746
357390,3,7jZ4UZAmg006Qx3rVuF7JI,The Heart Of The Matter,Don Henley,0.579,0.529,2,-11.548,1,0.025,0.201,0.0,0.231,0.38,88.156,325106
358093,3,0znQyUrJwmuLenUzJXawEY,Gentle on My Mind,Dean Martin,0.649,0.429,4,-9.858,1,0.035,0.734,0.0,0.22,0.76,96.592,156173
359327,3,1tmJ8hUZ2LpRoEGp7tRGvq,2HB,Roxy Music,0.448,0.497,1,-10.174,1,0.0359,0.778,0.204,0.108,0.287,147.038,270133
362744,3,3iKmdCDZK4XmqxIA9fVVGs,Beautiful War,Kings of Leon,0.503,0.588,9,-10.569,1,0.0449,0.0496,0.0931,0.0706,0.367,62.302,309920
363800,3,5ziZ5CNbMaSR6eXWA7UOb6,A Fine Romance,Judy Garland,0.501,0.0416,1,-17.792,1,0.0394,0.982,0.00199,0.12,0.455,114.818,187320
363857,3,4fCs9oQGvZGbnYXBkL4hYh,Exitlude,The Killers,0.386,0.347,11,-11.73,1,0.0389,0.297,0.000457,0.124,0.223,138.923,146746
364201,3,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
364549,3,20qWgXY0EZIm0hSzuU91Hk,Crave You,Flight Facilities,0.683,0.483,1,-8.026,0,0.103,0.0199,4.18e-05,0.0935,0.486,120.029,324000
365922,3,5NvMIOB4mdJWfBGbbSiVKJ,Bones,Willy Tea Taylor,0.682,0.569,7,-6.494,1,0.0285,0.844,2.52e-06,0.139,0.754,108.332,146958
366062,3,6tMRZuW3uuCxUTDeOlGDjm,Here I Am (Come And Take Me),Al Green,0.816,0.388,11,-12.238,0,0.0364,0.318,8.39e-05,0.0673,0.846,94.565,256693
367997,3,6t1WACtxvojf4PQA6hXYuN,Solitude,Red Garland,0.538,0.212,3,-10.731,1,0.0324,0.944,0.616,0.0952,0.108,61.194,513946
370638,3,3cnvTMZRhkbzea0KC4Y4We,Police & Thieves,Junior Murvin,0.933,0.363,11,-13.328,0,0.0971,0.0583,0.0,0.161,0.906,127.158,244306
371830,3,3zu8Z6PSkzP7qgtRDSaaqZ,Wasted Feelings,Foxy Shazam,0.799,0.689,1,-2.805,1,0.0344,0.00425,1.14e-05,0.0639,0.95,125.002,222613
372570,3,2ziYqYzASipZ231WGk8bEB,Isn't It Romantic?,Ella Fitzgerald,0.225,0.194,5,-14.482,0,0.038,0.92,1.79e-06,0.0892,0.228,160.866,183520
372608,3,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What A Night!)",Frankie Valli & The Four Seasons,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197146
373433,3,3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,Stealers Wheel,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208946
373541,3,7vdRQIcmqkoZOGAk0pl1Ao,Desafinado,Stan Getz,0.559,0.298,0,-19.71,1,0.0658,0.548,0.00579,0.116,0.801,90.226,352560
379078,3,6nHVXjZheMIshWkbjKVwqT,Last Station,Nat & Alex Wolff,0.701,0.277,2,-10.92,1,0.0295,0.901,0.000158,0.117,0.324,112.943,205000
379749,3,2h1o6yFR9Gjh8DqHwTy3M9,Soul Eyes,John Coltrane Quartet,0.391,0.304,5,-11.857,0,0.0433,0.936,0.163,0.0908,0.199,78.167,325880
381162,3,6a0d3cGriiZIyRUJXjSXRA,Peace Tonight,Indigo Girls,0.624,0.835,0,-4.858,1,0.0283,0.169,0.000761,0.164,0.928,125.976,251506
384063,3,0xsDkbvTrOILoOAjxO4FMM,Unicorn,AJJ,0.611,0.534,0,-5.189,1,0.0506,0.688,0.0,0.169,0.785,80.571,73066
384398,3,0fQUpKuJhrOO5fb2hD4jIt,Mr.Clean,Roy Hargrove,0.421,0.661,10,-8.611,1,0.0968,0.0662,0.56,0.0797,0.515,161.338,353426
387032,3,2wBCrtJS3E3TimRZ5MElTI,The Worst,Jhene Aiko,0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,254493
388689,3,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
388940,3,7fIQNu1CzbIZ5oQb3r2aBz,Violent Dreams,Crystal Castles,0.554,0.326,9,-11.416,0,0.0326,0.52,0.0,0.079,0.0932,113.927,275333
389446,3,1hSlBR0fAUCyB7jNtztE1s,I've Got You Under My Skin,Frank Sinatra,0.585,0.371,1,-7.398,1,0.036,0.508,0.0,0.0957,0.625,127.289,222146
390155,3,0SmiuzWv0mjcZBWfQdQCDC,Dog Days Are Over - Yeasayer Remix,Florence + The Machine,0.643,0.644,7,-5.863,1,0.0411,0.334,0.0108,0.187,0.745,74.99,255506
390978,3,3KzgdYUlqV6TOG7JCmx2Wg,Beyond The Sea,Bobby Darin,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480
391273,3,2JU5PrwuA7VY3MrutRs72h,"Danzón No.2 - Live At Centro de Acción Social por la Música, Sala Simón Bolivar, Caracas / 2008",Arturo Márquez,0.306,0.267,2,-19.639,0,0.0567,0.853,0.787,0.118,0.224,96.036,586053
391467,3,7E1VG4c0T0bflpQiGGBPey,Wave,Paul Desmond,0.664,0.23,5,-18.449,0,0.0746,0.944,0.887,0.108,0.511,141.06,379280
392770,3,4vLYewWIvqHfKtJDk8c8tq,So What,Miles Davis,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,562640
394426,3,1guHQac8sGYR17kRUJVJN4,C'est Si Bon,Eartha Kitt,0.535,0.249,5,-15.772,0,0.054,0.811,0.0,0.0962,0.536,75.907,179906
395557,3,13NwF6mdnEy1tgV9eJ8A6Y,The Future Sound Of Music,Ulver,0.521,0.328,6,-11.203,0,0.0326,0.0187,0.593,0.209,0.0568,91.267,399800
395688,3,7ECzFb2hUrlzBYQBPEg58l,Dave The Butcher,Tom Waits,0.682,0.128,7,-21.12,1,0.0841,0.968,0.673,0.241,0.562,110.626,140160
397498,3,3sMleqdCDalZ6xsAQe8xuY,Booty Swing,Parov Stelar,0.85,0.669,0,-5.46,1,0.047,0.26,0.274,0.103,0.914,112.966,197506
397981,3,40tAOP3DPqmVD6L1h45Jp6,My Way,Frank Sinatra,0.279,0.454,2,-7.733,1,0.0316,0.395,0.0,0.198,0.216,150.661,274933
401917,3,3s2RFp5hU6jEvAmfZrnrAi,I'll Let You Know,David Hazeltine,0.442,0.124,3,-22.227,1,0.0388,0.92,0.605,0.21,0.2,65.003,408600
403016,3,1Wit1Nw3sVBbyyX9NjjT7H,Malemolência,Céu,0.839,0.563,7,-10.371,0,0.0499,0.216,9.25e-05,0.085,0.631,141.889,174653
404032,3,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
404201,3,5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,166973
